movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,Rank,Name,Total_Rev,Domestic_Rev,Foreign_Rev,Foreign_Percent,Domestic_Percent
419743,Disobedience,2018-04-27,18,13.439,6.9,471,231,Disobedience,7870127,3498782,4371345,44.5,55.5
420814,"Christopher Robin",2018-08-03,12,18.598,7.4,1554,42,"Christopher Robin",197744377,99215042,98529335,50.2,49.8
420915,Yardie,2018-01-20,80,5.486,5.9,24,347,Yardie,1551163,36012,1515151,2.3,97.7
421471,Flower,2018-03-16,35,7.708,6.5,108,307,"Maquia: When the Promised Flower Blooms 2018 Re-release",2569927,18539,2551388,0.7,99.3
421471,Flower,2018-03-16,35,7.708,6.5,108,331,"Maquia: When the Promised Flower Blooms",1979604,185699,1793905,9.4,90.6
421471,Flower,2018-03-16,35,7.708,6.5,108,471,Flower,380553,328188,52365,86.2,13.8
422540,Jean,2018-08-01,12,0.684,0,0,552,"Boom for Real: The Late Teenage Years of Jean-Michel Basquiat",195517,166616,28901,85.2,14.8
422708,"Let the Corpses Tan",2018-08-31,53,2.97,6.2,41,635,"Let the Corpses Tan",93409,93409,0,100,0
424121,Apostle,2018-09-21,14,13.183,6.1,662,149,"Paul, Apostle of Christ",23039243,17560475,5478768,76.2,23.8
424139,Halloween,2018-10-19,27,24.733,6.4,2413,37,Halloween,255485178,159342015,96143163,62.4,37.6
424139,Halloween,2018-10-19,27,24.733,6.4,2413,70,"Goosebumps 2: Haunted Halloween",93320380,46700633,46619747,50,50
424694,"Bohemian Rhapsody",2018-11-02,18,43.607,8,9339,6,"Bohemian Rhapsody",903655259,216428042,687227217,24,76
424781,"Sorry to Bother You",2018-07-06,35,15.625,6.9,629,168,"Sorry to Bother You",18170707,17493096,677611,96.3,3.7
424783,Bumblebee,2018-12-21,28,27.369,6.5,3095,19,Bumblebee,467989645,127195589,340794056,27.2,72.8
425148,"Show Dogs",2018-05-18,12,9.183,5.9,110,120,"Show Dogs",39156854,17857020,21299834,45.6,54.4
425336,"Loving Pablo",2018-06-15,80,26.506,6.2,578,176,"Loving Pablo",17535962,22017,17513945,0.1,99.9
425373,"The Miracle Season",2018-04-13,18,9.323,7.2,139,219,"The Miracle Season",10230620,10230620,0,100,0
425505,Kin,2018-08-31,28,13.403,6.1,388,3,"Jurassic World: Fallen Kingdom",1308467944,417719760,890748184,31.9,68.1
425505,Kin,2018-08-31,28,13.403,6.1,388,57,"The Monkey King 3",115084576,187074,114897502,0.2,99.8
425505,Kin,2018-08-31,28,13.403,6.1,388,74,"Detective Dee: The Four Heavenly Kings",90040771,262963,89777808,0.3,99.7
425505,Kin,2018-08-31,28,13.403,6.1,388,103,"Breaking In",51411620,46840590,4571030,91.1,8.9
425505,Kin,2018-08-31,28,13.403,6.1,388,205,"King of Thieves",11338478,7518,11330960,0,99.9
425505,Kin,2018-08-31,28,13.403,6.1,388,217,Kin,10313019,5718096,4594923,55.4,44.6
425505,Kin,2018-08-31,28,13.403,6.1,388,363,"Shed Skin Papa",1278065,13331,1264734,1,99
425505,Kin,2018-08-31,28,13.403,6.1,388,393,Kings,910269,274635,635634,30.2,69.8
425505,Kin,2018-08-31,28,13.403,6.1,388,407,"HBO Boxing: Canelo Alvarez vs. Gennady Golovkin II",707875,707875,0,100,0
425505,Kin,2018-08-31,28,13.403,6.1,388,422,"The Walking Dead: Wrath/The Walking Dead/Fear the Walking Dead: What's Your Story?/Fear the Walking ",605764,605764,0,100,0
425505,Kin,2018-08-31,28,13.403,6.1,388,513,"The King",273601,259291,14310,94.8,5.2
425505,Kin,2018-08-31,28,13.403,6.1,388,529,"Alien Intrusion: Unmasking a Deception",237411,237411,0,100,0
425505,Kin,2018-08-31,28,13.403,6.1,388,558,"National Theatre Live: King Lear",185305,185305,0,100,0
425505,Kin,2018-08-31,28,13.403,6.1,388,668,"Making the Five Heartbeats",67415,67415,0,100,0
425505,Kin,2018-08-31,28,13.403,6.1,388,787,"The Pagan King",18598,0,18598,0,100
425505,Kin,2018-08-31,28,13.403,6.1,388,791,"King of Hearts",18130,17646,484,97.3,2.7
426030,"Finding Your Feet",2018-03-30,35,8.102,7.2,69,179,"Finding Your Feet",15845593,1418682,14426911,9,91
426251,"Love After Love",2018-03-30,18,3.449,5.8,7,609,"Love After Love",121098,121098,0,100,0
426426,Roma,2018-11-21,18,14.998,7.8,2224,370,Roma,1148031,0,1148031,0,100
426543,"The Nutcracker and the Four Realms",2018-11-02,12,23.948,6,1172,45,"The Nutcracker and the Four Realms",173961069,54858851,119102218,31.5,68.5
426563,"Holmes & Watson",2018-12-25,12,17.384,4.4,330,119,"Holmes & Watson",40466970,30573626,9893344,75.6,24.4
426613,"The Miseducation of Cameron Post",2018-08-03,18,14.052,7,408,351,"The Miseducation of Cameron Post",1451729,904703,547026,62.3,37.7
426618,"Where Hands Touch",2018-09-14,18,9.571,7.6,131,601,"Where Hands Touch",128269,67743,60526,52.8,47.2
427214,"The Happy Prince",2018-10-05,18,7.637,6.8,86,301,"The Happy Prince",2621992,466440,2155552,17.8,82.2
427641,Rampage,2018-04-13,28,25.87,6.2,3562,21,Rampage,428028233,101028233,327000000,23.6,76.4
428078,"Mortal Engines",2018-12-14,12,26.478,6.1,2324,77,"Mortal Engines",83672673,15951040,67721633,19.1,80.9
429195,"Dark River",2018-06-29,53,4.939,6,37,526,"Dark River",239182,7714,231468,3.2,96.8
429197,Vice,2018-12-25,35,16.992,7.1,1672,82,Vice,76073488,47836282,28237206,62.9,37.1
429202,"Vox Lux",2018-12-07,18,13.28,5.9,158,354,"Vox Lux",1399272,727119,672153,52,48
429203,"The Old Man & the Gun",2018-09-28,35,14.83,6.3,672,173,"The Old Man & the Gun",17860397,11277120,6583277,63.1,36.9
429300,Adrift,2018-06-01,53,13.693,6.8,1448,97,Adrift,59945012,31445012,28500000,52.5,47.5
429351,"12 Strong",2018-01-19,28,26.325,5.8,1471,91,"12 Strong",67450815,45819713,21631102,67.9,32.1
429417,"Ghost Stories",2018-04-20,18,11.962,6.5,641,270,"Ghost Stories",4131358,148747,3982611,3.6,96.4
429467,"The Lodgers",2017-10-10,18,10.012,4.9,240,391,"The Lodgers",916727,7362,909365,0.8,99.2
429476,"Hell Fest",2018-09-28,27,10.349,5.6,388,169,"Hell Fest",18159691,11107431,7052260,61.2,38.8
430040,"The Hurricane Heist",2018-03-09,28,15.417,5.5,545,130,"The Hurricane Heist",32517248,6115825,26401423,18.8,81.2
430231,"The Endless",2018-04-06,27,12.938,6.3,384,384,"The Endless",956425,272020,684405,28.4,71.6
430450,"Sollers Point",2018-05-11,18,3.114,5.4,8,735,"Sollers Point",32608,32608,0,100,0
431185,"He's Out There",2018-10-16,27,6.727,5.6,110,434,"He's Out There",544674,0,544674,0,100
431491,Bodied,2018-11-02,35,6.189,7.9,47,615,Bodied,113956,113956,0,100,0
432165,"The Pagan King",2018-09-14,36,3.252,6.4,20,787,"The Pagan King",18598,0,18598,0,100
432301,Chappaquiddick,2018-04-06,18,9.421,6,136,171,Chappaquiddick,17986671,17395520,591151,96.7,3.3
432383,"Luis and the Aliens",2018-12-31,12,5.501,6.2,59,196,"Luis and the Aliens",12627729,169710,12458019,1.3,98.7
432507,"Claire's Camera",2018-03-09,18,2.529,6.4,19,553,"Claire's Camera",191980,83418,108562,43.5,56.5
432527,Padmaavat,2018-01-25,18,6.198,6.9,136,150,Padmaavat,22991060,11846060,11145000,51.5,48.5
433498,Papillon,2018-08-24,80,13.485,7.4,776,265,Papillon,4516580,2335896,2180684,51.7,48.3
433627,"7 Days in Entebbe",2018-03-16,80,20.285,5.8,212,227,"7 Days in Entebbe",8771432,3326885,5444547,37.9,62.1
433694,"Sgt. Stubby: An American Hero",2018-04-13,12,8.234,6.3,18,259,"Sgt. Stubby: An American Hero",4932694,4015935,916759,81.4,18.6
434555,"The Possession of Hannah Grace",2018-11-30,18,11.768,5.2,550,114,"The Possession of Hannah Grace",43016528,14837422,28179106,34.5,65.5
434596,"An Actor Prepares",2018-08-31,35,4.955,6.3,15,855,"An Actor Prepares",5891,1743,4148,29.6,70.4
434674,"The Happys",2018-03-16,18,0.6,0,0,770,"The Happys",21108,21108,0,100,0
434767,"God Bless the Broken Road",2018-09-07,18,4.246,6.5,10,296,"God Bless the Broken Road",2848233,2846257,1976,99.9,0
435557,"The Party's Just Beginning",2018-12-07,18,5.02,6.9,24,868,"The Party's Just Beginning",4371,4145,226,94.8,5.2
436120,"Lu Over the Wall",2018-05-11,12,3.721,7.6,36,572,"Lu Over the Wall",161253,109857,51396,68.1,31.9
436355,Vazante,2018-01-12,18,0.898,8.2,9,754,Vazante,25091,23884,1207,95.2,4.8
436373,"Primal Rage",2018-02-27,27,11.137,5.2,58,660,"Primal Rage: The Legend of Konga",73383,21497,51886,29.3,70.7
437220,"Have a Nice Day",2018-02-02,16,2.325,5,13,442,"Have a Nice Day",504003,79393,424610,15.8,84.2
437543,"The Monkey King 3",2018-02-16,28,5.936,5.8,22,57,"The Monkey King 3",115084576,187074,114897502,0.2,99.8
437557,Blockers,2018-04-06,35,17.397,6.2,1111,68,Blockers,94017294,60311495,33705799,64.1,35.9
437583,November,2018-02-23,18,1.958,7.7,45,783,November,19084,19084,0,100,0
437586,Mid90s,2018-10-19,35,11.158,7.3,484,224,Mid90s,9303022,7362439,1940583,79.1,20.9
438145,"Black '47",2018-09-28,18,9.277,6.7,118,325,"Black '47",2073063,57520,2015543,2.8,97.2
438259,"Journey's End",2018-03-16,18,9.348,6.3,102,382,"Journey's End",970809,161796,809013,16.7,83.3
438590,A-X-L,2018-08-24,28,11.847,5.8,501,229,A-X-L,8467697,6501381,1966316,76.8,23.2
438799,Overlord,2018-11-09,27,18.746,6.6,1328,116,Overlord,41657844,21704844,19953000,52.1,47.9
438808,"White Boy Rick",2018-09-14,80,13.861,6.3,408,144,"White Boy Rick",25957482,24011188,1946294,92.5,7.5
439015,"Slender Man",2018-08-10,27,14.399,4,864,102,"Slender Man",51738549,30569484,21169065,59.1,40.9
439079,"The Nun",2018-09-07,27,25.543,5.6,3262,26,"The Nun",365550119,117450119,248100000,32.1,67.9
439079,"The Nun",2018-09-07,27,25.543,5.6,3262,734,"The Nun",32659,30245,2414,92.6,7.4
439988,"Hitler's Hollywood",2018-04-11,99,1.4,6.1,9,707,"Hitler's Hollywood",43766,43766,0,100,0
440095,"El Mar La Mar",2018-02-23,99,0.6,10,2,833,"El Mar La Mar",9065,9065,0,100,0
440161,"The Sisters Brothers",2018-09-21,35,17.154,7,828,193,"The Sisters Brothers",13143056,3143056,10000000,23.9,76.1
440298,"Cold War",2019-03-22,18,13.073,7.6,673,162,"Cold War 2018 Re-release",20272780,4580048,15692732,22.6,77.4
440424,"Freak Show",2018-01-12,35,6.484,7.3,58,773,"Freak Show",20657,19696,961,95.3,4.7
442062,"Goosebumps 2: Haunted Halloween",2018-10-12,12,17.131,5.7,605,70,"Goosebumps 2: Haunted Halloween",93320380,46700633,46619747,50,50
442064,"Proud Mary",2018-01-12,28,8.041,5.4,276,155,"Proud Mary",21753365,20877013,876352,96,4
442249,"The First Purge",2018-07-04,28,24.153,5.8,2125,51,"The First Purge",137056262,69488745,67567517,50.7,49.3
442709,Nostalgia,2018-02-16,18,5.568,6.5,13,613,Nostalgia,114603,114603,0,100,0
443009,"Don't Worry, He Won't Get Far on Foot",2018-07-13,35,9.164,6.6,262,252,"Don't Worry, He Won't Get Far on Foot",5586078,2793039,2793039,50,50
443463,"Leave No Trace",2018-06-29,18,15.06,6.7,505,233,"Leave No Trace",7682928,6046104,1636824,78.7,21.3
444431,Foxtrot,2018-03-02,18,5.85,7.1,85,358,Foxtrot,1356159,618883,737276,45.6,54.4
445147,"The Cage Fighter",2018-02-02,28,1.375,6.7,3,878,"The Cage Fighter",3392,3392,0,100,0
445571,"Game Night",2018-02-23,35,15.777,6.9,3145,56,"Game Night",117679066,69179066,48500000,58.8,41.2
445651,"The Darkest Minds",2018-08-03,878,12.773,6.8,1428,118,"The Darkest Minds",41142379,12695691,28446688,30.9,69.1
446021,"Bad Times at the El Royale",2018-10-12,53,14.291,6.8,1828,131,"Bad Times at the El Royale",31882724,17839115,14043609,56,44
446101,"Assassination Nation",2018-09-21,35,13.349,6.2,335,306,"Assassination Nation",2584988,2005142,579846,77.6,22.4
446171,"Mrs. Hyde",2018-04-27,14,3.486,4.1,47,398,"Mrs. Hyde",778142,18627,759515,2.4,97.6
446695,"An Evening with Beverly Luff Linn",2018-10-19,35,7.884,6.2,33,746,"An Evening with Beverly Luff Linn",27359,6701,20658,24.5,75.5
446696,"Life Itself",2018-09-21,18,12.068,7.2,152,230,"Life Itself",7884399,4102648,3781751,52,48
446807,"The Girl in the Spider's Web",2018-11-09,28,19.879,6,675,127,"The Girl in the Spider's Web",35164920,14841338,20323582,42.2,57.8
446827,Prodigy,2017-03-04,18,6.208,6.8,56,156,"The Prodigy",21150265,14856291,6293974,70.2,29.8
446894,Smallfoot,2018-09-28,12,19.577,6.6,733,40,Smallfoot,214040103,83240103,130800000,38.9,61.1
447200,Skyscraper,2018-07-13,28,22.349,6.1,2526,32,Skyscraper,304868961,68420120,236448841,22.4,77.6
447200,Skyscraper,2018-07-13,28,22.349,6.1,2526,845,"Tall: The American Skyscraper and Louis Sullivan",7216,7216,0,100,0
447302,Weekend,2018-08-31,0,0.6,0,0,870,"Stella's Last Weekend",4215,4215,0,100,0
447332,"A Quiet Place",2018-04-06,18,24.792,7.3,6719,30,"A Quiet Place",340939361,188024361,152915000,55.1,44.9
447682,Boundaries,2018-06-22,35,7.262,6,20,402,Boundaries,755977,703438,52539,93.1,6.9
448095,"I Still See You",2018-10-12,14,18.192,6.8,297,344,"I Still See You",1620637,1359,1619278,0,99.9
448677,"Head Full of Honey",2018-11-30,18,6.48,6.6,19,588,"Head Full of Honey",138844,12350,126494,8.9,91.1
448776,"A Prayer Before Dawn",2018-08-10,28,14.088,6.8,210,383,"A Prayer Before Dawn",958883,14453,944430,1.5,98.5
449176,"Love, Simon",2018-03-16,35,17.498,8.1,3599,92,"Love, Simon",66316289,40826341,25489948,61.6,38.4
449443,"Den of Thieves",2018-01-19,28,25.237,6.6,1423,79,"Den of Thieves",80509622,44947622,35562000,55.8,44.2
449848,"The Boy Downstairs",2018-02-16,10749,3.677,5.8,19,658,"The Boy Downstairs",73988,13638,60350,18.4,81.6
450484,"An L.A. Minute",2018-08-24,0,1.707,0,0,863,"An L.A. Minute",5004,5004,0,100,0
451204,"The Last Movie Star",2018-03-30,18,4.512,6.4,36,808,"The Last Movie Star",14410,14410,0,100,0
451422,"Little Pink House",2018-04-20,18,2.673,6.3,11,536,"Little Pink House",220948,220948,0,100,0
451915,"Beautiful Boy",2018-10-12,18,13.566,7.6,746,172,"Beautiful Boy",17877506,8986631,8890875,50.3,49.7
451919,"What They Had",2018-10-19,18,6.867,6.7,39,437,"What They Had",533579,260136,273443,48.8,51.2
451925,"Time Freak",2018-11-09,35,10.705,6.3,138,515,"Time Freak",266490,10003,256487,3.8,96.2
452226,"The King",2018-06-22,99,3.636,6,4,513,"The King",273601,259291,14310,94.8,5.2
453201,"The 15:17 to Paris",2018-02-09,18,14.833,5.4,904,98,"The 15:17 to Paris",57076286,36276286,20800000,63.6,36.4
453278,"The Rider",2018-04-13,18,10.002,7.3,183,284,"The Rider",3434963,2419031,1015932,70.4,29.6
453354,Ava,2017-11-14,18,3.189,6.1,68,150,Padmaavat,22991060,11846060,11145000,51.5,48.5
453354,Ava,2017-11-14,18,3.189,6.1,68,771,Ava,20940,20940,0,100,0
453354,Ava,2017-11-14,18,3.189,6.1,68,785,"Frank and Ava",18829,18829,0,100,0
454283,"Action Point",2018-06-01,35,11.38,5.2,175,255,"Action Point",5103663,5059608,44055,99.1,0.9
454286,"God's Not Dead: A Light in Darkness",2018-03-30,18,7.524,6.8,55,236,"God's Not Dead: A Light in Darkness",7414178,5728940,1685238,77.3,22.7
454293,"Night School",2018-09-28,35,15.822,6,922,61,"Night School",103105878,77339130,25766748,75,25
454312,Tyrel,2018-12-05,35,5.255,6.2,9,768,Tyrel,21456,21456,0,100,0
454619,Overboard,2018-05-04,35,17.682,6.3,640,72,Overboard,91244913,50316123,40928790,55.1,44.9
454652,Colette,2018-09-21,18,14.094,7.1,417,188,Colette,14273033,5137622,9135411,36,64
454904,"Straight Into a Storm",2018-06-15,99,0.6,0,0,884,"Straight Into a Storm",2684,2684,0,100,0
454992,"The Spy Who Dumped Me",2018-08-03,28,18.701,6.4,1199,86,"The Spy Who Dumped Me",75320680,33562069,41758611,44.6,55.4
455108,"The Little Stranger",2018-08-31,18,9.222,5.6,100,334,"The Little Stranger",1824902,713143,1111759,39.1,60.9
455207,"Crazy Rich Asians",2018-08-15,35,15.121,7,1814,38,"Crazy Rich Asians",238532921,174532921,64000000,73.2,26.8
455401,"Keep the Change",2018-03-16,35,2.117,7.1,7,546,"Keep the Change",202788,202788,0,100,0
455980,Tag,2018-06-15,35,16.84,6.7,1523,81,Tag,78130625,54730625,23400000,70.1,29.9
455980,Tag,2018-06-15,35,16.84,6.7,1523,161,"Burn the Stage: The Movie",20347513,4201819,16145694,20.7,79.3
455980,Tag,2018-06-15,35,16.84,6.7,1523,578,"The Tag Along: Devil Fish",153895,20726,133169,13.5,86.5
455980,Tag,2018-06-15,35,16.84,6.7,1523,798,"Out on Stage",15623,15623,0,100,0
455980,Tag,2018-06-15,35,16.84,6.7,1523,819,"L'héritage de la chouette",12316,12316,0,100,0
456086,"Support the Girls",2018-08-24,18,7.939,6.2,68,587,"Support the Girls",139550,129124,10426,92.5,7.5
457136,"Mary Queen of Scots",2018-12-07,18,13.287,6.6,831,108,"Mary Queen of Scots",46672564,16468499,30204065,35.3,64.7
457243,"The Long Dumb Road",2018-11-09,35,4.967,5.7,27,865,"The Long Dumb Road",4667,4667,0,100,0
457308,Heartbeats,2018-03-20,10402,7.715,7,79,668,"Making the Five Heartbeats",67415,67415,0,100,0
457775,"The Devil and Father Amorth",2018-04-20,99,4.677,5.4,52,775,"The Devil and Father Amorth",20449,20449,0,100,0
457955,"The Night Eats the World",2018-07-13,18,7.161,5.8,209,634,"The Night Eats the World",95208,0,95208,0,100
458080,Filmworker,2018-05-11,99,4.936,7.3,27,616,Filmworker,112828,102609,10219,90.9,9.1
458203,Apocalypsis,2018-03-17,0,1.327,7.5,3,777,Apocalypsis,20052,20052,0,100,0
458252,"Tall Tales from the Magical Garden of Antoon Krings",2018-01-31,16,3.467,5.6,17,199,"Tall Tales from the Magical Garden of Antoon Krings 2018 Re-release",12353849,220,12353629,0,100
458344,"Juliet, Naked",2018-08-17,35,10.531,6.5,187,266,"Juliet, Naked",4508260,3444895,1063365,76.4,23.6
458423,"Mamma Mia! Here We Go Again",2018-07-20,35,13.587,7.2,1945,22,"Mamma Mia! Here We Go Again",395044706,120634935,274409771,30.5,69.5
458594,Peppermint,2018-09-07,28,16.154,6.5,925,100,Peppermint,53918723,35418723,18500000,65.7,34.3
458737,"First Reformed",2018-05-18,18,13.695,7,553,274,"First Reformed",3862498,3448256,414242,89.3,10.7
458823,"Acorn and the Firestorm",2018-04-06,36,0.6,5,1,885,"ACORN and the Firestorm",2621,2621,0,100,0
460019,"Truth or Dare",2018-04-13,53,15.616,6,2287,66,"Blumhouse's Truth or Dare",95330493,41411015,53919478,43.4,56.6
460048,"Heavy Trip",2018-10-05,35,6.418,7.2,56,762,"Heavy Trip",22460,10153,12307,45.2,54.8
460071,Lizzie,2018-09-14,80,7.671,5.9,81,395,Lizzie,844786,642157,202629,76,24
460555,"Operation Red Sea",2018-02-23,28,12.103,6.6,68,13,"Operation Red Sea",579220560,1543547,577677013,0.3,99.7
460668,"I Feel Pretty",2018-04-20,35,18.662,6.4,1259,67,"I Feel Pretty",94539426,48795601,45743825,51.6,48.4
460885,Mandy,2018-09-13,28,15.435,6.2,760,359,Mandy,1335484,1214525,120959,90.9,9.1
461649,Pari,2018-03-02,27,3.894,6.6,21,98,"The 15:17 to Paris",57076286,36276286,20800000,63.6,36.4
461649,Pari,2018-03-02,27,3.894,6.6,21,281,"The Apparition",3562793,28293,3534500,0.8,99.2
461649,Pari,2018-03-02,27,3.894,6.6,21,562,"The Bolshoi Ballet: Live From Moscow - The Flames of Paris",175922,175922,0,100,0
461649,Pari,2018-03-02,27,3.894,6.6,21,621,"A Paris Education",109386,21598,87788,19.7,80.3
461844,Liyana,2018-10-10,16,1.589,0,2,705,Liyana,44045,44045,0,100,0
461928,"Anna and the Apocalypse",2018-11-30,35,11.979,6.4,88,413,"Anna and the Apocalypse",670430,545597,124833,81.4,18.6
462550,Family,2019-04-19,35,4.94,6.8,18,54,"Instant Family",120556201,67363237,53192964,55.9,44.1
462550,Family,2019-04-19,35,4.94,6.8,18,875,"The Family",3696,3696,0,100,0
462920,Perfect,2019-05-17,878,3.675,8.3,3,614,"John McEnroe: In the Realm of Perfection",114289,90964,23325,79.6,20.4
463258,"Colossal Youth",2018-08-03,35,2.383,0,0,837,"Colossal Youth",8968,8331,637,92.9,7.1
463272,"Johnny English Strikes Again",2018-10-26,35,17.046,6.2,1251,48,"Johnny English Strikes Again",158970776,4412170,154558606,2.8,97.2
463322,"The Dark",2018-04-21,18,8.036,6.1,68,118,"The Darkest Minds",41142379,12695691,28446688,30.9,69.1
463322,"The Dark",2018-04-21,18,8.036,6.1,68,375,"The Dark Crystal 2018 Re-release",1036956,1036956,0,100,0
463322,"The Dark",2018-04-21,18,8.036,6.1,68,475,"The Dark Knight 2018 Re-release",375589,375589,0,100,0
463325,Genesis,2018-04-21,878,6.238,4.5,11,568,"Is Genesis History? 2018 Re-release",166763,166763,0,100,0
463821,"The House with a Clock in Its Walls",2018-09-21,14,17.629,6.2,1128,53,"The House with a Clock in Its Walls",131457147,68549695,62907452,52.1,47.9
464502,Acrimony,2018-03-30,53,11.028,6.6,205,110,"Tyler Perry's Acrimony",46403669,43549096,2854573,93.8,6.2
465136,"Every Day",2018-02-23,18,14.489,7,1222,214,"Every Day",10421847,6102076,4319771,58.6,41.4
465155,Followers,2018-03-28,53,1.804,6,6,879,Followers,3350,3350,0,100,0
465871,"Maria by Callas",2018-11-02,99,2.768,7.7,16,319,"Maria By Callas 2018 Re-release",2185562,1267301,918261,58,42
465914,"If Beale Street Could Talk",2018-12-14,18,12.316,7.1,528,160,"If Beale Street Could Talk",20572691,14915773,5656918,72.5,27.5
466410,"Who We Are Now",2018-05-25,18,3.738,5.6,14,782,"Who We Are Now",19128,19128,0,100,0
466874,Mother,2018-03-10,18,2.498,7.7,3,753,"Black Mother",25919,18762,7157,72.4,27.6
467632,"Bad Samaritan",2018-05-04,53,10.958,6.7,253,262,"Bad Samaritan",4623836,3435047,1188789,74.3,25.7
467660,Unsane,2018-03-23,27,14.794,6.2,799,187,Unsane,14293601,7732899,6560702,54.1,45.9
467917,"A Kid Like Jake",2018-06-01,18,8.835,6.2,47,678,"A Kid Like Jake",60784,58403,2381,96.1,3.9
467936,"The Children Act",2018-09-14,18,9.444,6.6,326,174,"The Children Act",17696794,547750,17149044,3.1,96.9
467938,Revenge,2018-05-11,28,13.159,6.3,819,392,Revenge,913331,102091,811240,11.2,88.8
467952,"The Catcher Was a Spy",2018-06-22,18,7.769,6.3,84,385,"The Catcher Was a Spy",953953,725223,228730,76,24
468210,"Sweet Country",2018-04-06,18,6.29,6.7,74,333,"Sweet Country",1847693,104297,1743396,5.6,94.4
468287,Hannah,2018-03-09,18,2.295,5.9,29,114,"The Possession of Hannah Grace",43016528,14837422,28179106,34.5,65.5
468287,Hannah,2018-03-09,18,2.295,5.9,29,582,Hannah,146325,11700,134625,8,92
468735,"Madeline's Madeline",2018-08-10,18,5.386,6.3,36,550,"Madeline's Madeline",197309,185576,11733,94.1,5.9
469062,"Scotty and the Secret History of Hollywood",2018-07-27,99,3.111,6.7,13,447,"Scotty and the Secret History of Hollywood",461689,461689,0,100,0
469721,"The Cured",2018-02-23,18,7.089,5.5,139,491,"The Cured",323776,26630,297146,8.2,91.8
470044,"The Hate U Give",2018-10-19,80,19.107,8.3,850,128,"The Hate U Give",34934009,29719483,5214526,85.1,14.9
470333,"Hearts Beat Loud",2018-06-08,35,9.815,7.4,109,311,"Hearts Beat Loud",2417165,2386251,30914,98.7,1.3
470398,Muse,2018-09-09,18,1.118,5.7,5,401,Museo,759626,148505,611121,19.5,80.5
470819,Jane,2017-10-05,99,6.047,7.8,46,472,"Jane and Emma",380030,380030,0,100,0
470878,"I Can Only Imagine",2018-03-16,35,13.506,7.5,188,75,"I Can Only Imagine",86022265,83482352,2539913,97,3
470894,"At First Light",2018-03-10,878,9.387,6,51,748,"At First Light",26338,3292,23046,12.5,87.5
470918,Beast,2018-05-11,80,9.049,6.8,104,10,"Fantastic Beasts: The Crimes of Grindelwald",653755901,159555901,494200000,24.4,75.6
470918,Beast,2018-05-11,80,9.049,6.8,104,339,Beast,1744071,800365,943706,45.9,54.1
471429,"Blue Iguana",2018-08-24,28,7.839,6.4,36,710,"Blue Iguana",41050,0,41050,0,100
