,movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,Rank,Name,Total_Rev,Domestic_Rev,Foreign_Rev,Foreign_Percent,Domestic_Percent
1809,567129,Ian,2018-12-05,10751,1.318,8.8,2,692,The Legend of Hallowaiian,53738,451,53287,0.8,99.2
1810,567129,Ian,2018-12-05,10751,1.318,8.8,2,715,I Do Not Care If We Go Down in History as Barbarians,38878,11014,27864,28.3,71.7
1811,567129,Ian,2018-12-05,10751,1.318,8.8,2,788,Allegiance to Broadway,18527,18527,0,100.0,0.0
1812,567604,Once Upon a Deadpool,2018-12-11,28,17.133,6.9,314,104,Once Upon a Deadpool 2018 Re-release,50500309,6100309,44400000,12.1,87.9
1813,568081,Butterfly,2018-04-20,10402,0.6,0.0,0,598,The Metropolitan Opera HD Live: Puccini: Madama Butterfly,129730,129730,0,100.0,0.0
1814,568084,BEAUTY,2018-06-29,10402,0.6,0.0,0,891,Beauty and the Beholder,1368,1368,0,100.0,0.0
1815,568944,Status Update,2018-08-04,0,1.4969999999999999,0.0,0,460,Status Update,416178,4764,411414,1.1,98.9
1816,569485,Skin,2018-08-18,35,3.5789999999999997,6.8,40,363,Shed Skin Papa,1278065,13331,1264734,1.0,99.0
1817,569485,Skin,2018-08-18,35,3.5789999999999997,6.8,40,529,Alien Intrusion: Unmasking a Deception,237411,237411,0,100.0,0.0
1818,569840,From the Heart,2018-12-13,18,0.97,0.0,0,683,Horn from the Heart: The Paul Butterfield Story,58597,58597,0,100.0,0.0
1819,570556,Buttons,2018-12-08,10751,6.72,6.5,2,579,"Buttons, A New Musical Film",151983,151983,0,100.0,0.0
1820,571815,Dawn,2018-01-25,18,1.776,6.0,1,352,The Dawn Wall 2018 Re-release,1442013,970032,471981,67.3,32.7
1821,571815,Dawn,2018-01-25,18,1.776,6.0,1,383,A Prayer Before Dawn,958883,14453,944430,1.5,98.5
1822,571815,Dawn,2018-01-25,18,1.776,6.0,1,619,The Dawn Wall,112191,112191,0,100.0,0.0
1823,571977,Simón,2018-10-11,18,1.751,0.0,0,92,"Love, Simon",66316289,40826341,25489948,61.6,38.4
1824,573641,End of the World,2018-12-20,878,4.1080000000000005,3.6,16,124,Till The End Of The World,37013733,118660,36895073,0.3,99.7
1825,577744,Fall,2018-03-01,28,0.6,0.0,0,3,Jurassic World: Fallen Kingdom,1308467944,417719760,890748184,31.9,68.1
1826,577744,Fall,2018-03-01,28,0.6,0.0,0,8,Mission: Impossible - Fallout,791115104,220159104,570956000,27.8,72.2
1827,577744,Fall,2018-03-01,28,0.6,0.0,0,271,The Fall of the American Empire,4090388,2178460,1911928,53.3,46.7
1828,577744,Fall,2018-03-01,28,0.6,0.0,0,861,The Texture of Falling,5010,5010,0,100.0,0.0
1829,578219,Bread,2018-12-21,28,0.6,10.0,1,310,The Breadwinner 2018 Re-release,2426907,834,2426073,0.0,100.0
1830,578219,Bread,2018-12-21,28,0.6,10.0,1,794,"A Bread Factory, Part One/A Bread Factory, Part Two",17325,17325,0,100.0,0.0
1831,578400,Hunter,2018-08-29,53,0.6,0.0,0,132,Hunter Killer,31672678,15767460,15905218,49.8,50.2
1832,580719,Weight,2018-06-19,35,0.9470000000000001,9.0,1,866,Weightless,4461,4461,0,100.0,0.0
1833,583238,Paul,2018-05-18,0,0.6,0.0,0,149,"Paul, Apostle of Christ",23039243,17560475,5478768,76.2,23.8
1834,583238,Paul,2018-05-18,0,0.6,0.0,0,683,Horn from the Heart: The Paul Butterfield Story,58597,58597,0,100.0,0.0
1835,586032,1,2018-05-16,0,0.623,0.0,0,89,Spirited Away 2018 Re-release,70186029,1175067,69010962,1.7,98.3
1935,588579,Trust,2018-01-01,0,0.6,0.0,0,805,Trust Machine: The Story of Blockchain,14905,14905,0,100.0,0.0
1936,589665,Out on Stage,2018-07-24,0,0.6,0.0,0,798,Out on Stage,15623,15623,0,100.0,0.0
2505,590946,I,2018-03-21,10751,0.6,10.0,1,898,Higher Power,528,528,0,100.0,0.0
2506,591528,FEAR,2018-07-19,0,0.6,0.0,0,422,The Walking Dead: Wrath/The Walking Dead/Fear the Walking Dead: What's Your Story?/Fear the Walking ,605764,605764,0,100.0,0.0
2507,601369,Nostalgia,2018-09-22,9648,1.4609999999999999,0.0,0,613,Nostalgia,114603,114603,0,100.0,0.0
2508,601576,Rink,2018-01-01,35,1.78,9.0,1,52,A Wrinkle in Time,132675864,100478608,32197256,75.7,24.3
2509,603476,Angel,2018-07-21,27,1.2429999999999999,4.0,1,251,El Angel,5604680,109608,5495072,2.0,98.0
2510,603476,Angel,2018-07-21,27,1.2429999999999999,4.0,1,343,Sorry Angel,1636273,30628,1605645,1.9,98.1
2511,603942,Boundaries,2018-05-01,0,0.6,0.0,0,402,Boundaries,755977,703438,52539,93.1,6.9
2512,605160,Mercy,2018-03-31,35,0.6,0.0,0,497,The Mercy 2018 Re-release,306205,29538,276667,9.6,90.4
2513,606073,Brothers,2018-09-18,10402,1.21,0.0,0,193,The Sisters Brothers,13143056,3143056,10000000,23.9,76.1
2514,606073,Brothers,2018-09-18,10402,1.21,0.0,0,895,Half Brothers,1100,1100,0,100.0,0.0
2515,606820,Ace,2018-10-07,0,1.216,0.0,0,30,A Quiet Place,340939361,188024361,152915000,55.1,44.9
2516,606820,Ace,2018-10-07,0,1.216,0.0,0,114,The Possession of Hannah Grace,43016528,14837422,28179106,34.5,65.5
2517,606820,Ace,2018-10-07,0,1.216,0.0,0,233,Leave No Trace,7682928,6046104,1636824,78.7,21.3
2518,606820,Ace,2018-10-07,0,1.216,0.0,0,238,Amazing Grace,7212253,4450456,2761797,61.7,38.3
2519,606820,Ace,2018-10-07,0,1.216,0.0,0,241,Race 3,6817391,1690861,5126530,24.8,75.2
2520,606820,Ace,2018-10-07,0,1.216,0.0,0,303,Racetime,2600728,1875283,725445,72.1,27.9
2521,606820,Ace,2018-10-07,0,1.216,0.0,0,318,3 Faces,2191516,72324,2119192,3.3,96.7
2522,606820,Ace,2018-10-07,0,1.216,0.0,0,466,Space Mutiny,397887,397887,0,100.0,0.0
2523,606820,Ace,2018-10-07,0,1.216,0.0,0,541,Getting Grace,217812,217812,0,100.0,0.0
2524,606820,Ace,2018-10-07,0,1.216,0.0,0,633,Godspeed: The Race Across America,96690,96690,0,100.0,0.0
2525,606820,Ace,2018-10-07,0,1.216,0.0,0,639,Running for Grace,89988,89988,0,100.0,0.0
2526,606820,Ace,2018-10-07,0,1.216,0.0,0,821,The Last Race,11947,11947,0,100.0,0.0
2527,606820,Ace,2018-10-07,0,1.216,0.0,0,867,The Peacemaker,4400,4400,0,100.0,0.0
2528,608209,Beast,2018-10-24,0,0.6,0.0,0,10,Fantastic Beasts: The Crimes of Grindelwald,653755901,159555901,494200000,24.4,75.6
2529,608209,Beast,2018-10-24,0,0.6,0.0,0,339,Beast,1744071,800365,943706,45.9,54.1
2530,608213,Safe,2018-02-21,0,1.445,0.0,0,239,In Safe Hands,7079175,1737,7077438,0.0,100.0
2531,609823,A Prayer,2018-07-17,18,0.6,0.0,0,383,A Prayer Before Dawn,958883,14453,944430,1.5,98.5
2532,613795,Dog Days,2018-10-13,35,1.214,0.0,0,240,Dog Days,6819044,6809080,9964,99.9,0.1
2533,615324,HERO,2018-04-16,0,0.6,7.0,1,158,My Hero Academia: Two Heroes,21022724,5754556,15268168,27.4,72.6
2534,615324,HERO,2018-04-16,0,0.6,7.0,1,237,Return of the Hero,7362730,37108,7325622,0.5,99.5
2535,615324,HERO,2018-04-16,0,0.6,7.0,1,259,Sgt. Stubby: An American Hero,4932694,4015935,916759,81.4,18.6
2536,615324,HERO,2018-04-16,0,0.6,7.0,1,426,Bilal: A New Breed of Hero 2018 Re-release,576805,490973,85832,85.1,14.9
2537,615324,HERO,2018-04-16,0,0.6,7.0,1,646,Bhavesh Joshi Superhero,81792,57376,24416,70.1,29.9
2538,617120,Test,2018-05-22,18,2.175,0.0,0,605,'85: The Greatest Team in Football History,124573,124573,0,100.0,0.0
2539,617221,Touch Me Not,2018-08-03,10749,0.6,0.0,0,655,Touch Me Not,75507,13782,61725,18.3,81.7
2540,617485,Silence,2018-10-06,18,1.501,0.0,0,505,The Silence of Others,289455,67986,221469,23.5,76.5
2541,617485,Silence,2018-10-06,18,1.501,0.0,0,590,Mantra: Sounds Into Silence,135684,115013,20671,84.8,15.2
2542,617485,Silence,2018-10-06,18,1.501,0.0,0,694,The Great Silence,53074,53074,0,100.0,0.0
2543,621048,Perception,2018-05-10,53,0.6,5.0,3,892,Altered Perception,1259,1259,0,100.0,0.0
2544,621937,Ann,2018-06-14,0,0.6,0.0,0,113,Annihilation,43070915,32732301,10338614,76.0,24.0
2545,621937,Ann,2018-06-14,0,0.6,0.0,0,114,The Possession of Hannah Grace,43016528,14837422,28179106,34.5,65.5
2546,621937,Ann,2018-06-14,0,0.6,0.0,0,413,Anna and the Apocalypse,670430,545597,124833,81.4,18.6
2547,621937,Ann,2018-06-14,0,0.6,0.0,0,419,Die Hard 30th Anniversary Release,620525,510241,110284,82.2,17.8
2548,621937,Ann,2018-06-14,0,0.6,0.0,0,582,Hannah,146325,11700,134625,8.0,92.0
2549,621937,Ann,2018-06-14,0,0.6,0.0,0,729,Good Manners,35714,31177,4537,87.3,12.7
2550,621937,Ann,2018-06-14,0,0.6,0.0,0,793,The Chronicle of Anna Magdalena Bach,17527,17527,0,100.0,0.0
2551,624086,Summer,2018-01-20,0,0.696,5.0,1,17,Hotel Transylvania 3: Summer Vacation,528583774,167510016,361073758,31.7,68.3
2552,624086,Summer,2018-01-20,0,0.696,5.0,1,523,Hot Summer Nights,246133,0,246133,0.0,100.0
2553,624086,Summer,2018-01-20,0,0.696,5.0,1,704,That Summer,44659,34556,10103,77.4,22.6
2554,624086,Summer,2018-01-20,0,0.696,5.0,1,823,Summer '03,11746,11746,0,100.0,0.0
2555,624086,Summer,2018-01-20,0,0.696,5.0,1,838,Summer of '67,8941,8941,0,100.0,0.0
2556,624497,Lost,2018-11-02,18,0.679,0.0,0,570,Lost & Found,164026,125173,38853,76.3,23.7
2557,624497,Lost,2018-11-02,18,0.679,0.0,0,888,The Lost Village,1780,1780,0,100.0,0.0
2558,629374,John,2018-09-08,35,0.685,0.0,0,48,Johnny English Strikes Again,158970776,4412170,154558606,2.8,97.2
2559,629374,John,2018-09-08,35,0.685,0.0,0,614,John McEnroe: In the Realm of Perfection,114289,90964,23325,79.6,20.4
2560,629802,Time,2018-10-08,28,0.6,0.0,0,52,A Wrinkle in Time,132675864,100478608,32197256,75.7,24.3
2561,629802,Time,2018-10-08,28,0.6,0.0,0,131,Bad Times at the El Royale,31882724,17839115,14043609,56.0,44.0
2562,629802,Time,2018-10-08,28,0.6,0.0,0,140,The Happytime Murders,27506452,20706452,6800000,75.3,24.7
2563,629802,Time,2018-10-08,28,0.6,0.0,0,303,Racetime,2600728,1875283,725445,72.1,27.9
2564,629802,Time,2018-10-08,28,0.6,0.0,0,355,Sometimes Always Never,1377856,0,1377856,0.0,100.0
2565,629802,Time,2018-10-08,28,0.6,0.0,0,498,Showtime Championship Boxing: Deontay Wilder vs. Tyson Fury,304482,304482,0,100.0,0.0
2566,629802,Time,2018-10-08,28,0.6,0.0,0,515,Time Freak,266490,10003,256487,3.8,96.2
2567,629802,Time,2018-10-08,28,0.6,0.0,0,573,National Theatre Live: The Curious Incident of the Dog in the Night-Time 2018 Re-release,160381,160381,0,100.0,0.0
2568,629802,Time,2018-10-08,28,0.6,0.0,0,815,American Socialist: The Life and Times of Eugene Victor Debs,12609,12609,0,100.0,0.0
2569,629802,Time,2018-10-08,28,0.6,0.0,0,873,The Second Time Around,3837,3837,0,100.0,0.0
2598,641110,ACES,2018-02-13,18,0.6,0.0,0,318,3 Faces,2191516,72324,2119192,3.3,96.7
